DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0700000000020001500000017,1,1,A,0,130,1862000,1012022,70000020001017
27,495,0700000000020001500000018,1,1,A,0,35,502000,1012022,70000020001018
27,495,0700000000020001500000019,1,1,A,0,66,1747000,1012022,70000020001019
27,495,0700000000020001500000020,1,1,A,0,41,588000,1012022,70000020001020
27,495,0700000000020001500000021,1,1,A,0,35,502000,1012022,70000020001021
27,495,0700000000020001500000022,1,1,A,0,48,1270000,1012022,70000020001022
27,495,0700000000020001500000023,1,1,A,0,50,1320000,1012022,70000020001023
27,495,0700000000020001500000024,1,1,A,0,34,487000,1012022,70000020001024
27,495,0700000000020001500000025,1,1,A,0,43,615000,1012022,70000020001025
27,495,0700000000020001500000026,1,1,A,0,37,335000,1012022,70000020001026
27,495,0700000000020001500000027,1,1,A,0,63,903000,1012022,70000020001027
27,495,0700000000020001500000028,1,1,A,0,54,774000,1012022,70000020001028
27,495,0700000000020001500000029,1,1,A,0,19,272000,1012022,70000020001029
27,495,0700000000020001500000030,1,1,A,0,83,1191000,1012022,70000020001030
27,495,0700000000020001500000031,1,1,A,0,28,401000,1012022,70000020001031
27,495,0700000000020001500000032,1,1,A,0,32,847000,1012022,70000020001032
27,495,0700000000020001500000033,1,1,A,0,105,2778000,1012022,70000020001033
27,495,0700000000020001500000034,1,1,A,0,86,2275000,1012022,70000020001034
27,495,0700000000020001500000035,1,1,A,0,56,802000,1012022,70000020001035
27,495,0700000000020001500000036,1,1,A,0,49,988000,1012022,70000020001036
27,495,0700000000020001500000037,1,1,A,0,57,2508000,1012022,70000020001037
27,495,0700000000020001500000038,1,1,A,0,63,572000,1012022,70000020001038
27,495,0700000000020001500000039,1,1,A,0,44,400000,1012022,70000020001039
27,495,0700000000030001000000000,1,1,A,1344,0,67342000,1012022,70000030001000
27,495,0700000000030001500000001,1,1,A,0,38,545000,1012022,70000030001001
27,495,0700000000030001500000002,1,1,A,0,40,573000,1012022,70000030001002
27,495,0700000000030001500000003,1,1,A,0,47,672000,1012022,70000030001003
27,495,0700000000030001500000004,1,1,A,0,41,588000,1012022,70000030001004
27,495,0700000000030001500000005,1,1,A,0,92,1877000,1012022,70000030001005
27,495,0700000000030001500000006,1,1,A,0,85,2248000,1012022,70000030001006
27,495,0700000000030001500000007,1,1,A,0,96,1957000,1012022,70000030001007
27,495,0700000000030002000000000,1,1,A,900,201,70927000,1012022,70000030002000
27,495,0800000000010001000000000,1,1,A,1300,0,79046000,1012022,80000010001000
27,495,0800000000020001000000000,1,1,A,160,0,9727000,1012022,80000020001000
27,495,0800000000020002000000000,1,1,A,160,0,9727000,1012022,80000020002000
27,495,0800000000020003000000000,1,1,A,160,0,9727000,1012022,80000020003000
27,495,0800000000020004000000000,1,1,A,160,0,9727000,1012022,80000020004000
27,495,0800000000020004500000001,1,2,A,0,63,1465000,1012022,80000020004001
27,495,0800000000020004500000001,2,2,A,0,63,1465000,1012022,80000020004001
27,495,0800000000020005000000000,1,1,A,190,0,11554000,1012022,80000020005000
27,495,0800000000020006000000000,1,1,A,160,0,9727000,1012022,80000020006000
27,495,0800000000020007000000000,1,1,A,160,0,9727000,1012022,80000020007000
27,495,0800000000020008000000000,1,1,A,160,0,9727000,1012022,80000020008000
27,495,0800000000020008500000001,1,1,A,0,36,1140000,1012022,80000020008001
27,495,0800000000020009000000000,1,1,A,1180,0,71750000,1012022,80000020009000
27,495,0800000000030001000000000,1,1,A,160,0,9727000,1012022,80000030001000
27,495,0800000000030001500000001,1,1,A,0,65,1310000,1012022,80000030001001
27,495,0800000000030002000000000,1,1,A,160,0,9727000,1012022,80000030002000
27,495,0800000000030003000000000,1,1,A,160,0,9727000,1012022,80000030003000
27,495,0800000000030003500000001,1,2,A,0,61,1779000,1012022,80000030003001
27,495,0800000000030003500000001,2,2,A,0,61,1779000,1012022,80000030003001
27,495,0800000000030004000000000,1,1,A,160,0,9727000,1012022,80000030004000
27,495,0800000000030005000000000,1,1,A,160,0,9727000,1012022,80000030005000
27,495,0800000000030006000000000,1,1,A,160,0,9727000,1012022,80000030006000
27,495,0800000000030007000000000,1,1,A,160,0,9727000,1012022,80000030007000
27,495,0800000000030008000000000,1,1,A,160,0,9727000,1012022,80000030008000
27,495,0800000000030009000000000,1,1,A,160,0,9727000,1012022,80000030009000
27,495,0800000000030010000000000,1,1,A,160,0,9727000,1012022,80000030010000
27,495,0800000000040001000000000,1,1,A,160,0,9727000,1012022,80000040001000
27,495,0800000000040002000000000,1,1,A,160,0,9727000,1012022,80000040002000
27,495,0800000000040003000000000,1,1,A,160,0,9727000,1012022,80000040003000
27,495,0800000000040003500000001,1,1,A,0,110,4293000,1012022,80000040003001
27,495,0800000000040004000000000,1,1,A,160,0,9727000,1012022,80000040004000
27,495,0800000000050001000000000,1,1,A,1988,0,120881000,1012022,80000050001000
27,495,0800000000060001000000000,1,1,A,160,0,9727000,1012022,80000060001000
27,495,0800000000060001500000001,1,1,A,0,18,163000,1012022,80000060001001
27,495,0800000000060002000000000,1,1,A,160,0,9727000,1012022,80000060002000
27,495,0800000000060002500000001,1,1,A,0,38,1685000,1012022,80000060002001
27,495,0800000000060003000000000,1,1,A,125,0,7601000,1012022,80000060003000
27,495,0800000000060003500000001,1,1,A,0,35,317000,1012022,80000060003001
27,495,0800000000060004000000000,1,1,A,160,0,9727000,1012022,80000060004000
27,495,0800000000060004500000001,1,1,A,0,30,951000,1012022,80000060004001
27,495,0800000000060005000000000,1,1,A,160,0,9727000,1012022,80000060005000
27,495,0800000000060006000000000,1,1,A,160,0,9727000,1012022,80000060006000
27,495,0800000000060007000000000,1,1,A,160,0,9727000,1012022,80000060007000
27,495,0800000000060008000000000,1,1,A,946,29,59859000,1012022,80000060008000
27,495,0800000000070001000000000,1,1,A,160,0,9727000,1012022,80000070001000
27,495,0800000000070001500000001,1,1,A,0,56,1141000,1012022,80000070001001
27,495,0800000000070002000000000,1,1,A,160,0,9727000,1012022,80000070002000
27,495,0800000000070003000000000,1,1,A,160,0,9727000,1012022,80000070003000
27,495,0800000000070004000000000,1,1,A,160,0,9727000,1012022,80000070004000
27,495,0800000000070005000000000,1,1,A,160,0,9727000,1012022,80000070005000
27,495,0800000000070006000000000,1,1,A,160,0,9727000,1012022,80000070006000
27,495,0800000000070007000000000,1,1,A,160,0,9727000,1012022,80000070007000
27,495,0800000000070008000000000,1,1,A,160,0,9727000,1012022,80000070008000
27,495,0800000000070009000000000,1,1,A,160,0,9727000,1012022,80000070009000
27,495,0800000000070010000000000,1,1,A,160,0,9727000,1012022,80000070010000
27,495,0800000000070011000000000,1,1,A,160,0,9727000,1012022,80000070011000
27,495,0800000000070012000000000,1,1,A,160,0,9727000,1012022,80000070012000
27,495,0800000000080001000000000,1,1,A,160,0,9727000,1012022,80000080001000
27,495,0800000000080001500000001,1,1,A,0,58,832000,1012022,80000080001001
27,495,0800000000080002000000000,1,1,A,160,0,9727000,1012022,80000080002000
27,495,0800000000080002500000001,1,1,A,0,60,1588000,1012022,80000080002001
27,495,0800000000080003000000000,1,1,A,160,0,9727000,1012022,80000080003000
27,495,0800000000080003500000001,1,1,A,0,50,1320000,1012022,80000080003001
27,495,0800000000080004000000000,1,1,A,160,0,9727000,1012022,80000080004000
27,495,0800000000080004500000001,1,1,A,0,71,1879000,1012022,80000080004001
27,495,0800000000080005000000000,1,1,A,160,0,9727000,1012022,80000080005000
27,495,0800000000080006000000000,1,1,A,160,0,9727000,1012022,80000080006000
27,495,0800000000080007000000000,1,1,A,160,0,9727000,1012022,80000080007000
27,495,0800000000080008000000000,1,1,A,160,0,9727000,1012022,80000080008000
27,495,0800000000080009000000000,1,1,A,160,0,9727000,1012022,80000080009000
27,495,0800000000080010000000000,1,1,A,160,0,9727000,1012022,80000080010000
27,495,0800000000080010500000001,1,1,A,0,50,1320000,1012022,80000080010001
27,495,0800000000080011000000000,1,1,A,160,0,9727000,1012022,80000080011000
27,495,0800000000080012000000000,1,1,A,160,0,9727000,1012022,80000080012000
27,495,0800000000080013000000000,1,1,A,160,0,9727000,1012022,80000080013000
27,495,0800000000080014000000000,1,1,A,160,0,9727000,1012022,80000080014000
27,495,0800000000090001000000000,1,1,A,174,0,10580000,1012022,80000090001000
27,495,0800000000090001500000001,1,1,A,0,196,8695000,1012022,80000090001001
27,495,0800000000090002000000000,1,1,A,164,0,9972000,1012022,80000090002000
27,495,0800000000090002500000001,1,1,A,0,66,1328000,1012022,80000090002001
27,495,0800000000090003000000000,1,1,A,180,0,10944000,1012022,80000090003000
27,495,0800000000090003500000001,1,1,A,0,73,3768000,1012022,80000090003001
27,495,0800000000090004000000000,1,1,A,140,0,8514000,1012022,80000090004000
27,495,0800000000090005000000000,1,1,A,160,0,9727000,1012022,80000090005000
27,495,0800000000090006000000000,1,1,A,160,0,9727000,1012022,80000090006000
27,495,0800000000090007000000000,1,1,A,320,0,19459000,1012022,80000090007000
27,495,0800000000090007500000001,1,1,A,0,115,3642000,1012022,80000090007001
27,495,0800000000090008000000000,1,1,A,168,0,10215000,1012022,80000090008000
27,495,0800000000090008500000001,1,1,A,0,74,4406000,1012022,80000090008001
27,495,0800000000090009000000000,1,1,A,160,0,9727000,1012022,80000090009000
27,495,0800000000090010000000000,1,1,A,160,0,9727000,1012022,80000090010000
27,495,0800000000090010500000001,1,1,A,0,21,302000,1012022,80000090010001
27,495,0800000000090011000000000,1,1,A,280,0,17025000,1012022,80000090011000
27,495,0800000000090012000000000,1,1,A,160,0,9727000,1012022,80000090012000
27,495,0800000000090013000000000,1,1,A,160,0,9727000,1012022,80000090013000
27,495,0800000000090013500000001,1,1,A,0,59,1190000,1012022,80000090013001
27,495,0800000000090014000000000,1,1,A,160,0,9727000,1012022,80000090014000
27,495,0800000000090014500000001,1,1,A,0,69,3294000,1012022,80000090014001
27,495,0900000000010001000000000,1,1,A,19925,0,1211534000,1012022,90000010001000
27,495,0900000000010001500000001,1,1,A,0,84,2502000,1012022,90000010001001
27,495,0900000000010001500000002,1,1,A,0,60,1992000,1012022,90000010001002
27,495,0900000000010001500000003,1,1,A,0,70,2084000,1012022,90000010001003
27,495,0900000000010001500000004,1,1,A,0,114,3016000,1012022,90000010001004
27,495,0900000000010001500000005,1,1,A,0,44,1310000,1012022,90000010001005
27,495,0900000000010001500000006,1,1,A,0,116,8847000,1012022,90000010001006
27,495,0900000000010001500000007,1,1,A,0,81,1161000,1012022,90000010001007
27,495,0900000000010001500000008,1,1,A,0,126,3333000,1012022,90000010001008
27,495,0900000000010001500000009,1,1,A,0,34,1077000,1012022,90000010001009
27,495,0900000000010001500000010,1,1,A,0,236,4053000,1012022,90000010001010
27,495,0900000000010001500000011,1,1,A,0,103,3419000,1012022,90000010001011
27,495,0900000000010001500000012,1,1,A,0,72,1032000,1012022,90000010001012
27,495,0900000000010001500000013,1,1,A,0,31,444000,1012022,90000010001013
27,495,0900000000010001500000014,1,1,A,0,30,430000,1012022,90000010001014
27,495,0900000000010001500000015,1,1,A,0,49,1976000,1012022,90000010001015
27,495,0900000000010001500000016,1,1,A,0,14,443000,1012022,90000010001016
27,495,0900000000010001500000017,1,1,A,0,17,243000,1012022,90000010001017
27,495,0900000000010001500000018,1,1,A,0,50,1489000,1012022,90000010001018
27,495,0900000000010001500000019,1,1,A,0,49,1299000,1012022,90000010001019
27,495,0900000000010001500000020,1,1,A,0,40,1192000,1012022,90000010001020
27,495,0900000000010001500000021,1,1,A,0,24,344000,1012022,90000010001021
27,495,0900000000010001500000022,1,1,A,0,52,1377000,1012022,90000010001022
27,495,0900000000010001500000023,1,1,A,0,82,2170000,1012022,90000010001023
27,495,0900000000010001500000024,1,1,A,0,96,3185000,1012022,90000010001024
27,495,0900000000010001500000025,1,1,A,0,173,6147000,1012022,90000010001025
27,495,0900000000010001500000026,1,1,A,0,70,2323000,1012022,90000010001026
27,495,0900000000010001500000027,1,1,A,0,28,929000,1012022,90000010001027
27,495,0900000000010002000000000,1,1,J,2782,804,279492000,1012022,90000010002000
27,495,0900000000010003000000000,1,1,J,1300,330,107102000,1012022,90000010003000
27,495,0900000000010004000000000,1,1,K,552,373,53661000,1012022,90000010004000
27,495,0900000000010005000000000,1,1,A,17216,0,1046814000,1012022,90000010005000
27,495,0900000000010005500000001,1,1,A,0,79,2622000,1012022,90000010005001
27,495,0900000000010005500000002,1,1,A,0,58,1924000,1012022,90000010005002
27,495,0900000000010005500000003,1,1,A,0,51,1517000,1012022,90000010005003
27,495,0900000000010005500000004,1,1,A,0,84,3386000,1012022,90000010005004
27,495,0900000000010005500000005,1,1,A,0,83,2196000,1012022,90000010005005
27,495,0900000000010005500000006,1,1,A,0,59,1756000,1012022,90000010005006
27,495,0900000000010005500000007,1,1,A,0,88,2921000,1012022,90000010005007
27,495,0900000000010005500000008,1,1,A,0,65,1719000,1012022,90000010005008
27,495,0900000000010005500000009,1,1,A,0,28,401000,1012022,90000010005009
27,495,0900000000010005500000010,1,1,A,0,85,2820000,1012022,90000010005010
27,495,0900000000010005500000011,1,1,A,0,40,1327000,1012022,90000010005011
27,495,0900000000010005500000012,1,1,A,0,63,2540000,1012022,90000010005012
27,495,0900000000010005500000013,1,1,A,0,32,847000,1012022,90000010005013
27,495,0900000000010005500000014,1,1,A,0,80,2380000,1012022,90000010005014
27,495,0900000000010005500000015,1,1,A,0,66,1964000,1012022,90000010005015
27,495,0900000000010005500000016,1,1,A,0,64,2124000,1012022,90000010005016
27,495,0900000000010005500000017,1,1,A,0,64,2124000,1012022,90000010005017
27,495,0900000000010005500000018,1,1,A,0,104,3452000,1012022,90000010005018
27,495,0900000000010005500000019,1,1,A,0,46,1216000,1012022,90000010005019
27,495,0900000000010005500000020,1,1,A,0,56,1859000,1012022,90000010005020
27,495,0900000000010005500000021,1,1,A,0,139,4612000,1012022,90000010005021
27,495,0900000000010005500000022,1,1,A,0,98,3253000,1012022,90000010005022
27,495,0900000000010005500000023,1,1,A,0,41,588000,1012022,90000010005023
27,495,0900000000010005500000024,1,1,A,0,246,8418000,1012022,90000010005024
27,495,0900000000010005500000025,1,1,A,0,23,330000,1012022,90000010005025
27,495,0900000000010005500000026,1,1,A,0,81,1161000,1012022,90000010005026
27,495,0900000000010005500000027,1,1,A,0,52,745000,1012022,90000010005027
27,495,0900000000010005500000028,1,1,A,0,40,573000,1012022,90000010005028
27,495,0900000000010005500000029,1,1,A,0,60,1587000,1012022,90000010005029
27,495,0900000000010005500000030,1,1,A,0,45,1192000,1012022,90000010005030
27,495,0900000000010005500000031,1,1,A,0,43,1137000,1012022,90000010005031
27,495,0900000000020001000000000,1,1,A,7819,0,475432000,1012022,90000020001000
27,495,0900000000020001500000001,1,1,A,0,62,2057000,1012022,90000020001001
27,495,0900000000020001500000002,1,1,A,0,77,1320000,1012022,90000020001002
27,495,0900000000020001500000003,1,1,A,0,77,1551000,1012022,90000020001003
27,495,0900000000020001500000004,1,1,A,0,40,1327000,1012022,90000020001004
27,495,0900000000020001500000005,1,1,A,0,78,1119000,1012022,90000020001005
27,495,0900000000020001500000006,1,1,A,0,90,2986000,1012022,90000020001006
27,495,0900000000020001500000007,1,1,A,0,60,1992000,1012022,90000020001007
27,495,0900000000020001500000008,1,1,A,0,68,2257000,1012022,90000020001008
27,495,0900000000020001500000009,1,1,A,0,25,358000,1012022,90000020001009
27,495,0900000000020001500000010,1,1,A,0,260,10477000,1012022,90000020001010
27,495,0900000000020001500000011,1,1,A,0,51,730000,1012022,90000020001011
27,495,0900000000020001500000012,1,1,A,0,72,1032000,1012022,90000020001012
27,495,0900000000020001500000013,1,1,A,0,126,4181000,1012022,90000020001013
27,495,0900000000020001500000014,1,1,A,0,79,2622000,1012022,90000020001014
27,495,0900000000020001500000015,1,1,A,0,20,286000,1012022,90000020001015
27,495,0900000000020001500000016,1,1,A,0,112,5349000,1012022,90000020001016
27,495,0900000000020001500000017,1,1,A,0,28,563000,1012022,90000020001017
27,495,0900000000020001500000018,1,1,A,0,50,1660000,1012022,90000020001018
27,495,0900000000030001000000000,1,1,A,2771,0,168490000,1012022,90000030001000
27,495,0900000000030001500000001,1,1,A,0,66,2190000,1012022,90000030001001
27,495,0900000000030001500000002,1,1,A,0,124,4114000,1012022,90000030001002
27,495,0900000000030001500000003,1,1,A,0,35,1552000,1012022,90000030001003
27,495,0900000000030001500000004,1,1,A,0,104,3817000,1012022,90000030001004
27,495,0900000000030001500000005,1,1,A,0,126,4181000,1012022,90000030001005
27,495,0900000000030001500000006,1,1,A,0,40,1058000,1012022,90000030001006
27,495,0900000000030001500000007,1,1,H,0,82,6254000,1012022,90000030001007
27,495,0900000000030001500000008,1,1,A,0,89,1793000,1012022,90000030001008
27,495,0900000000030001500000009,1,1,A,0,98,3253000,1012022,90000030001009
27,495,0900000000030001500000010,1,1,A,0,33,873000,1012022,90000030001010
27,495,0900000000030001500000011,1,1,A,0,56,1859000,1012022,90000030001011
27,495,0900000000040001000000000,1,1,R,6372,0,387446000,1012022,90000040001000
27,495,0900000000040001500000001,1,1,A,0,45,645000,1012022,90000040001001
27,495,0900000000040001500000002,1,1,A,0,72,2281000,1012022,90000040001002
27,495,0900000000040001500000003,1,1,A,0,42,603000,1012022,90000040001003
27,495,0900000000040001500000004,1,1,A,0,208,4242000,1012022,90000040001004
27,495,0900000000040001500000005,1,1,A,0,24,761000,1012022,90000040001005
27,495,0900000000040001500000006,1,1,A,0,120,1719000,1012022,90000040001006
27,495,0900000000040001500000007,1,1,A,0,192,5598000,1012022,90000040001007
27,495,0900000000040001500000008,1,1,A,0,42,603000,1012022,90000040001008
